Time;Type;Volume;Symbol;Price;Volume;Time;Price;Commission;Swap;Profit
2023.10.20 05:00:02;Buy;0.16;NZDCHF;0.52028;0.16;2023.10.20 16:07:13;0.5201337500000001;;;-2.63
2023.10.20 03:45:05;Buy;0.09;NZDCHF;0.52051;0.09;2023.10.20 16:06:55;0.5200444444444444;;;-4.6899999999999995
2023.10.20 05:45:02;Buy;0.28;NZDCHF;0.5201;0.28;2023.10.20 16:06:41;0.5200999999999999;;;-0.009999999999999787
2023.10.20 11:15:04;Buy;0.25;NZDCHF;0.51933;0.25;2023.10.20 16:06:32;0.5197384;;;11.450000000000001
2023.10.20 11:45:05;Buy;0.14;NZDCHF;0.51924;0.14;2023.10.20 11:46:45;0.51902;;;-3.46
2023.10.17 15:55:14;Sell;0.01;AUDNZD;1.07934;0.01;2023.10.19 04:19:59;1.0804;;-0.03;-0.62
2023.10.18 01:56:04;Sell;0.01;AUDNZD;1.07974;0.01;2023.10.19 03:44:12;1.08075;;-0.02;-0.59
2023.10.18 11:46:36;Sell;0.01;AUDNZD;1.08133;0.01;2023.10.19 03:43:54;1.08061;;-0.02;0.42
2023.10.18 18:41:37;Buy;0.02;NZDCAD;0.80169;0.02;2023.10.18 20:02:36;0.80252;;;1.21
2023.10.13 17:30:04;Buy;0.01;NZDCAD;0.80515;0.01;2023.10.18 09:15:05;0.80638;;-0.06;0.9
2023.10.17 10:34:42;Buy;0.02;NZDCAD;0.80372;0.02;2023.10.18 08:31:17;0.80604;;-0.04;3.4
2023.10.13 11:45:07;Buy;0.01;NZDCAD;0.80888;0.01;2023.10.18 08:30:08;0.8059;;-0.06;-2.19
2023.10.17 12:21:09;Buy;0.01;NZDCAD;0.80338;0.01;2023.10.18 05:35:42;0.80546;;-0.02;1.53
2023.10.13 16:45:08;Buy;0.01;NZDCAD;0.80737;0.01;2023.10.18 05:33:46;0.80559;;-0.06;-1.31
2023.10.17 12:41:32;Buy;0.01;NZDCAD;0.80235;0.01;2023.10.18 05:33:36;0.8056;;-0.02;2.38
2023.10.13 11:45:06;Buy;0.01;NZDCAD;0.8089;0.01;2023.10.18 05:30:07;0.80519;;-0.06;-2.7199999999999998
2023.10.13 19:00:15;Buy;0.01;AUDCAD;0.85894;0.01;2023.10.17 03:45:03;0.86507;;-0.06;4.5
2023.10.13 19:00:15;Buy;0.01;AUDCAD;0.85894;0.01;2023.10.17 03:35:35;0.86494;;-0.06;4.41
2023.10.13 23:30:03;Buy;0.01;NZDCAD;0.80398;0.01;2023.10.16 11:33:18;0.80829;;-0.02;3.16
2023.10.13 17:30:09;Buy;0.01;AUDCAD;0.86128;0.01;2023.10.16 11:30:03;0.86332;;-0.03;1.49
2023.10.13 19:00:15;Buy;0.01;AUDCAD;0.85894;0.01;2023.10.16 09:47:01;0.86289;;-0.03;2.9
2023.10.12 19:30:03;Buy;0.01;AUDCAD;0.86514;0.01;2023.10.16 09:45:05;0.86303;;-0.06;-1.55
2023.10.13 05:45:04;Buy;0.01;NZDCAD;0.81014;0.01;2023.10.16 09:00:08;0.80831;;-0.02;-1.34
2023.10.13 17:30:09;Buy;0.03;AUDCAD;0.86126;0.03;2023.10.16 08:44:19;0.86257;;-0.09;2.88
2023.10.13 11:45:05;Buy;0.01;NZDCAD;0.8089;0.01;2023.10.16 08:42:19;0.80806;;-0.02;-0.62
2023.10.13 18:15:09;Buy;0.02;NZDCAD;0.80499;0.02;2023.10.16 08:41:38;0.80814;;-0.04;4.62
2023.10.13 17:30:07;Buy;0.03;AUDCAD;0.86123;0.03;2023.10.16 08:30:04;0.86283;;-0.09;3.52
2023.10.12 19:00:03;Buy;0.01;AUDCAD;0.86537;0.01;2023.10.16 08:30:04;0.86281;;-0.06;-1.88
2023.10.12 19:00:05;Buy;0.01;AUDCAD;0.86537;0.01;2023.10.16 05:30:05;0.86248;;-0.06;-2.12
2023.10.13 17:30:07;Buy;0.03;AUDCAD;0.86123;0.03;2023.10.16 05:30:04;0.86248;;-0.09;2.75
2023.10.13 06:15:10;Buy;0.01;NZDCAD;0.81011;0.01;2023.10.16 05:30:03;0.80814;;-0.02;-1.44
2023.10.13 22:45:04;Buy;0.02;NZDCAD;0.8043;0.02;2023.10.16 05:30:02;0.80814;;-0.04;5.63
2023.10.13 07:00:04;Buy;0.01;NZDCAD;0.80998;0.01;2023.10.16 05:15:05;0.80807;;-0.02;-1.4
2023.10.13 19:00:15;Buy;0.02;NZDCAD;0.8045;0.02;2023.10.16 05:15:04;0.80807;;-0.04;5.23
2023.10.13 17:30:05;Buy;0.03;AUDCAD;0.86116;0.03;2023.10.16 05:00:04;0.86194;;-0.09;1.71
2023.10.13 08:00:03;Buy;0.01;NZDCAD;0.80969;0.01;2023.10.16 04:30:05;0.80702;;-0.02;-1.96
2023.10.13 19:00:15;Buy;0.02;NZDCAD;0.8045;0.02;2023.10.16 04:30:03;0.80701;;-0.04;3.68
2023.10.10 11:33:00;Sell;0.01;EURJPY;157.731;0.01;2023.10.13 17:17:55;157.237;;-0.2;3.3
2023.10.12 20:30:04;Buy;0.01;AUDCAD;0.86457;0.01;2023.10.13 07:01:45;0.86554;;-0.03;0.71
2023.10.03 08:50:57;Sell;0.01;USDCAD;1.37094;0.01;2023.10.06 18:36:48;1.3671;;-0.13;2.81
2023.10.03 18:05:01;Sell;0.01;USDCAD;1.37279;0.01;2023.10.06 18:36:34;1.3672;;-0.13;4.09
2023.10.04 17:08:15;Sell;0.03;USDCAD;1.3761999999999999;0.03;2023.10.06 16:22:34;1.3699633333333332;;-0.32;13.66
2023.10.03 14:13:11;Sell;0.02;USDCAD;1.37263;0.02;2023.10.06 11:07:16;1.37102;;-0.23;2.35
2023.09.22 06:17:35;Sell;0.01;EURJPY;157.75;0.01;2023.10.03 17:12:11;155.843;;-0.36;12.82
2023.09.29 13:32:02;Sell;0.01;AUDJPY;96.906;0.01;2023.10.02 08:42:56;95.713;;-0.09;7.97
2023.09.27 16:50:02;Buy;0.06;EURUSD;1.05191;0.06;2023.09.29 08:51:50;1.05814;;-2.88;37.38
2023.09.26 18:56:04;Buy;0.03;EURUSD;1.05689;0.03;2023.09.29 08:51:50;1.05844;;-1.8;4.65
2023.09.22 10:17:01;Buy;0.02;EURUSD;1.06222;0.02;2023.09.29 08:51:50;1.05844;;-1.6800000000000002;-7.5600000000000005
2023.09.14 15:31:01;Buy;0.01;EURUSD;1.06699;0.01;2023.09.29 08:51:50;1.05844;;-1.8;-8.55
2023.09.21 16:00:02;Sell;0.01;EURGBP;0.86742;0.01;2023.09.28 20:00:13;0.86556;;0.08;2.27
2023.09.21 07:38:32;Buy;0.01;EURUSD;1.0637;0.01;2023.09.21 17:31:53;1.06653;;;2.83
2023.09.19 13:17:27;Sell;0.01;EURJPY;157.932;0.01;2023.09.21 14:00:03;157.273;;-0.16;4.46
2023.08.03 11:06:24;Buy;0.01;AUDCHF;0.57306;0.01;2023.09.19 15:25:20;0.57925;;;6.91
2023.09.14 13:41:52;Sell;0.01;AUDCHF;0.57492;0.01;2023.09.19 15:25:14;0.57955;;-0.27;-5.17
2023.09.14 15:15:38;Buy;0.01;EURUSD;1.07078;0.01;2023.09.19 15:14:08;1.07148;;-0.36;0.7
2023.08.03 11:05:25;Buy;0.01;AUDCHF;0.57303;0.01;2023.09.18 12:30:25;0.57695;;;4.37
2023.08.10 14:42:05;Sell;0.01;EURJPY;158.557;0.01;2023.09.14 21:32:00;156.921;;-1.4;11.09
2023.09.13 15:30:30;Buy;0.01;EURUSD;1.07157;0.01;2023.09.14 08:15:19;1.07491;;-0.36;3.34
2023.09.11 18:33:53;Sell;0.02;AUDNZD;1.08676;0.02;2023.09.13 10:20:01;1.08686;;-0.08;-0.12
2023.09.12 08:51:13;Sell;0.01;AUDNZD;1.08809;0.01;2023.09.13 10:20:00;1.08682;;-0.02;0.75
2023.09.08 14:10:57;Buy;0.01;AUDNZD;1.08222;0.01;2023.09.11 01:45:21;1.08421;;-0.04;1.17
2023.09.04 18:39:14;Buy;0.01;EURUSD;1.07928;0.01;2023.09.08 17:02:06;1.07311;;-0.72;-6.17
2023.09.07 15:31:02;Buy;0.06;EURUSD;1.06963;0.06;2023.09.08 17:00:29;1.0729;;-0.72;19.62
2023.09.05 15:19:03;Buy;0.03;EURUSD;1.07291;0.03;2023.09.08 17:00:29;1.0729;;-1.8;-0.03
2023.09.05 09:36:02;Buy;0.01;EURUSD;1.07611;0.01;2023.09.08 17:00:29;1.0729;;-0.6;-3.21
2023.09.08 12:22:25;Buy;0.01;EURUSD;1.07026;0.01;2023.09.08 16:32:36;1.07165;;;1.3900000000000001
2023.09.07 14:06:28;Buy;0.01;EURUSD;1.07117;0.01;2023.09.08 09:11:35;1.07266;;-0.12;1.49
2023.09.05 12:02:18;Sell;0.01;USDJPY;146.98;0.01;2023.09.06 08:50:52;147.152;;-0.18;-1.17
2023.09.05 17:01:20;Sell;0.01;USDJPY;147.615;0.01;2023.09.06 08:50:47;147.152;;-0.18;3.15
2023.09.05 14:23:50;Buy;0.01;AUDCAD;0.86877;0.01;2023.09.06 08:34:14;0.87115;;-0.03;1.75
2023.09.05 09:46:31;Buy;0.01;AUDCAD;0.87092;0.01;2023.09.06 08:34:14;0.87115;;-0.03;0.17
2023.09.05 16:52:06;Buy;0.01;AUDNZD;1.08435;0.01;2023.09.06 04:28:50;1.08566;;-0.04;0.77
2023.09.04 18:22:30;Sell;0.01;AUDNZD;1.08784;0.01;2023.09.05 05:59:16;1.08589;;-0.02;1.15
2023.09.04 15:09:19;Sell;0.01;AUDNZD;1.08732;0.01;2023.09.05 05:56:29;1.08609;;-0.02;0.73
2023.09.01 10:46:10;Buy;0.01;USDJPY;145.476;0.01;2023.09.01 14:58:44;145.209;;;-1.8399999999999999
2023.08.30 17:40:25;Sell;0.01;EURJPY;159.555;0.01;2023.08.31 10:10:49;158.954;;-0.12;4.12
2023.08.30 15:15:05;Sell;0.01;EURUSD;1.08928;0.01;2023.08.30 15:32:59;1.09163;;;-2.35
2023.08.24 11:50:58;Buy;0.01;CADCHF;0.65027;0.01;2023.08.24 12:01:59;0.64962;;;-0.74
2023.08.24 11:50:53;Buy;0.01;AUDCHF;0.56834;0.01;2023.08.24 12:01:51;0.56776;;;-0.66
2023.08.14 05:14:01;Buy;0.01;AUDCHF;0.56727;0.01;2023.08.24 09:06:12;0.56744;;;0.19
2023.08.17 08:13:59;Buy;0.01;AUDCHF;0.56273;0.01;2023.08.23 04:23:49;0.56727;;;5.16
2023.07.31 08:18:43;Buy;0.01;CHFJPY;162.779;0.01;2023.08.15 18:49:39;165.781;;-0.45;20.65
2023.08.08 09:28:40;Sell;0.01;CHFJPY;163.888;0.01;2023.08.15 18:49:24;165.808;;-0.21;-13.21
2023.08.10 16:13:02;Sell;0.01;EURJPY;158.908;0.01;2023.08.14 04:02:54;158.443;;-0.08;3.21
2023.08.10 14:41:47;Sell;0.01;EURJPY;158.563;0.01;2023.08.10 14:43:36;158.577;;;-0.1
2023.08.08 14:29:02;Sell;0.02;USDCAD;1.34574;0.02;2023.08.10 09:13:48;1.34099;;-0.15;7.09
2023.08.07 13:53:20;Sell;0.02;USDCAD;1.33974;0.02;2023.08.10 09:13:48;1.34018;;-0.3;-0.66
2023.08.08 15:34:04;Sell;0.02;USDCAD;1.35001;0.02;2023.08.08 20:44:17;1.34297;;;10.48
2023.08.08 14:33:16;Sell;0.01;USDCAD;1.34666;0.01;2023.08.08 20:44:17;1.34297;;;2.75
2023.08.08 12:22:02;Sell;0.01;USDCAD;1.34361;0.01;2023.08.08 20:44:17;1.34297;;;0.48
2023.08.08 09:06:03;Sell;0.01;USDCAD;1.34058;0.01;2023.08.08 20:44:17;1.34297;;;-1.78
2023.07.31 16:41:55;Sell;0.07;EURJPY;157.165;0.07;2023.08.04 14:04:42;156.69185714285715;;-0.7;23.2
2023.07.31 19:38:28;Buy;0.07;EURJPY;156.419;0.07;2023.08.04 14:04:27;156.673;;-0.15;12.450000000000001
2023.07.28 20:16:44;Buy;0.01;AUDCHF;0.57919;0.01;2023.08.03 11:04:56;0.57297;;;-7.08
2023.08.01 17:06:01;Sell;0.03;EURJPY;157.38;0.03;2023.08.03 10:59:17;156.033;;-0.49;28.29
2023.07.31 10:31:01;Sell;0.02;EURJPY;156.608;0.02;2023.08.03 10:59:17;156.033;;-0.41;8.05
2023.07.31 04:34:01;Sell;0.01;EURJPY;155.882;0.01;2023.08.03 10:59:17;156.033;;-0.2;-1.06
2023.07.31 15:55:01;Sell;0.01;AUDJPY;95.503;0.01;2023.08.02 07:36:59;94.31;;-0.18;8.34
2023.07.31 16:42:15;Sell;0.07;EURJPY;157.127;0.07;2023.07.31 19:24:40;156.454;;;33.16
2023.07.31 04:30:01;Sell;0.01;EURJPY;155.721;0.01;2023.07.31 19:23:28;156.435;;;-5.03
2023.07.31 05:49:02;Sell;0.02;EURJPY;156.084;0.02;2023.07.31 16:41:22;157.205;;;-15.74
2023.07.31 10:16:02;Sell;0.04;EURJPY;156.564;0.04;2023.07.31 16:41:07;157.222;;;-18.48
2023.07.31 11:50:02;Sell;0.08;EURJPY;156.957;0.08;2023.07.31 16:41:00;157.188;;;-12.98
2023.06.08 08:16:25;Buy;0.04;GBPUSD;1.24563;0.04;2023.07.28 20:15:04;1.274135;;-6.36;114.02
2023.07.17 08:57:11;Sell;0.02;GBPUSD;1.30912;0.02;2023.07.28 20:15:03;1.28673;;-0.36;44.78
2023.06.12 15:51:39;Buy;0.01;CHFJPY;153.664;0.01;2023.07.28 20:15:03;161.956;;-1.44;58.89
2023.07.19 09:15:23;Buy;0.01;AUDCHF;0.5824;0.01;2023.07.28 20:15:02;0.57887;;;-4.06
2023.07.19 09:14:32;Sell;0.03;CHFJPY;162.536;0.03;2023.07.28 20:15:02;161.492;;-0.96;22.39
2023.07.20 16:14:47;Buy;0.01;GBPUSD;1.2866;0.01;2023.07.28 20:15:01;1.28688;;-0.48;0.28
2023.07.19 09:18:25;Sell;0.01;GBPUSD;1.29368;0.01;2023.07.28 20:15:01;1.28711;;-0.22;6.57
2023.07.28 20:12:52;Buy;0.01;AUDCHF;0.57899;0.01;2023.07.28 20:15:00;0.57886;;;-0.15
2023.07.25 16:14:03;Buy;0.01;EURUSD;1.10311;0.01;2023.07.26 09:14:19;1.10629;;-0.12;3.18
2023.07.19 09:11:34;Buy;0.02;GBPUSD;1.2953000000000001;0.02;2023.07.20 16:13:35;1.286215;;-0.36;-18.17
2023.07.18 19:36:56;Sell;0.01;EURJPY;155.882;0.01;2023.07.19 09:19:16;156.395;;-0.04;-3.68
2023.07.18 19:36:29;Buy;0.01;EURJPY;155.912;0.01;2023.07.19 09:19:14;156.362;;-0.01;3.23
2023.07.19 09:12:39;Buy;0.03;CHFJPY;162.635;0.03;2023.07.19 09:14:11;162.576;;;-1.27
2023.07.18 20:13:14;Sell;0.01;GBPUSD;1.30336;0.01;2023.07.19 09:09:57;1.29618;;-0.02;7.18
2023.07.18 19:35:26;Sell;0.03;GBPUSD;1.30409;0.03;2023.07.19 09:09:42;1.29611;;-0.06;23.94
2023.07.04 10:20:53;Sell;0.02;CHFJPY;161.242;0.02;2023.07.19 09:09:37;162.685;;-0.89;-20.71
2023.07.18 19:35:38;Sell;0.03;GBPUSD;1.30408;0.03;2023.07.19 09:09:24;1.29571;;-0.06;25.11
2023.07.17 09:59:31;Sell;0.02;GBPUSD;1.30809;0.02;2023.07.19 09:09:10;1.2965;;-0.08;23.18
2023.07.18 20:11:28;Buy;0.01;GBPUSD;1.30359;0.01;2023.07.18 20:12:29;1.3033000000000001;;;-0.29
2023.07.04 10:19:54;Sell;0.02;GBPUSD;1.27007;0.02;2023.07.18 19:34:49;1.28773;;-0.36000000000000004;-35.32
2023.07.14 04:13:46;Sell;0.05;GBPUSD;1.31219;0.05;2023.07.18 19:34:32;1.306444;;-0.16;28.729999999999997
2023.07.17 14:15:33;Sell;0.03;GBPUSD;1.3081;0.03;2023.07.18 19:34:24;1.3045200000000001;;-0.06;10.74
2023.07.17 09:00:18;Sell;0.02;GBPUSD;1.30915;0.02;2023.07.17 14:17:54;1.30841;;;1.48
2023.07.13 18:06:01;Buy;0.01;AUDCAD;0.90324;0.01;2023.07.14 04:03:25;0.90178;;-0.03;-1.11
2023.07.13 16:40:00;Buy;0.01;AUDCAD;0.9053;0.01;2023.07.14 04:03:25;0.90173;;-0.03;-2.7199999999999998
2023.07.13 16:42:00;Sell;0.02;AUDCAD;0.90539;0.02;2023.07.13 18:09:54;0.90271;;;4.09
2023.07.13 15:23:01;Sell;0.01;AUDCAD;0.90307;0.01;2023.07.13 18:09:54;0.90271;;;0.27
2023.07.13 11:51:02;Sell;0.01;AUDCAD;0.90104;0.01;2023.07.13 18:09:54;0.90271;;;-1.27
2023.07.13 16:03:01;Buy;0.01;AUDCAD;0.90427;0.01;2023.07.13 16:38:14;0.90525;;;0.74
2023.07.13 15:35:00;Buy;0.01;AUDCAD;0.90187;0.01;2023.07.13 16:02:56;0.90394;;;1.5699999999999998
2023.07.13 15:31:01;Buy;0.01;AUDCAD;0.90391;0.01;2023.07.13 16:02:56;0.90394;;;0.02
2023.07.13 15:03:01;Buy;0.01;AUDCAD;0.90255;0.01;2023.07.13 15:30:05;0.90351;;;0.73
2023.07.13 11:43:00;Buy;0.01;AUDCAD;0.90111;0.01;2023.07.13 13:59:49;0.90211;;;0.76
2023.07.13 10:46:00;Buy;0.01;AUDCAD;0.89979;0.01;2023.07.13 11:41:17;0.90082;;;0.78
2023.07.13 10:19:06;Buy;0.01;AUDCAD;0.89904;0.01;2023.07.13 10:46:00;0.89953;;;0.37
2023.07.13 10:15:43;Sell;0.03;GBPUSD;1.30231;0.03;2023.07.13 10:16:00;1.30249;;;-0.54
2023.07.13 10:13:40;Sell;0.01;AUDUSD;0.68392;0.01;2023.07.13 10:15:08;0.68407;;;-0.15
2023.07.13 10:12:50;Buy;0.01;AUDUSD;0.68418;0.01;2023.07.13 10:15:08;0.68382;;;-0.36
2023.06.15 18:30:16;Sell;0.01;EURJPY;153.568;0.01;2023.07.06 08:29:10;155.948;;-0.84;-16.55
2023.06.27 14:25:35;Sell;0.01;EURJPY;157.291;0.01;2023.07.06 08:29:05;155.959;;-0.44;9.26
2023.06.21 22:02:37;Sell;0.02;EURJPY;155.736;0.02;2023.07.06 08:17:20;156.011;;-1.37;-3.82
2023.06.23 09:14:33;Sell;0.01;EURJPY;156.556;0.01;2023.07.06 08:17:17;156.008;;-0.52;3.81
2023.06.16 08:51:44;Sell;0.01;EURJPY;153.978;0.01;2023.07.06 08:15:07;156.079;;-0.8;-14.6
2023.06.16 09:59:07;Sell;0.01;EURJPY;154.275;0.01;2023.07.06 08:14:50;156.072;;-0.8;-12.49
2023.06.27 19:02:24;Sell;0.01;EURJPY;157.832;0.01;2023.07.06 08:14:40;156.073;;-0.44;12.23
2023.06.27 19:13:16;Sell;0.01;EURJPY;157.787;0.01;2023.07.06 08:14:22;156.055;;-0.44;12.04
2023.06.19 06:55:25;Sell;0.02;CHFJPY;158.219;0.02;2023.07.04 10:19:02;161.2835;;-0.89;-42.43
2023.06.16 07:27:47;Sell;0.03;GBPUSD;1.27794;0.03;2023.07.04 10:18:47;1.2702033333333334;;-0.96;23.21
2023.06.23 06:26:51;Sell;0.01;CHFJPY;159.485;0.01;2023.06.23 06:27:28;159.535;;;-0.35
2023.06.15 18:31:49;Sell;0.01;AUDJPY;96.496;0.01;2023.06.23 06:26:17;95.998;;-0.72;3.48
2023.06.19 06:49:43;Sell;0.01;EURJPY;154.766;0.01;2023.06.20 17:59:21;154.069;;-0.04;4.93
2023.06.15 18:29:10;Sell;0.02;CHFJPY;157.248;0.02;2023.06.19 06:54:52;158.256;;-0.12;-14.24
2023.06.09 08:27:42;Buy;0.02;AUDCAD;0.89509;0.02;2023.06.19 06:54:26;0.90414;;-0.48;13.68
2023.06.15 18:28:27;Sell;0.02;AUDCAD;0.90885;0.02;2023.06.19 06:54:23;0.90441;;-0.06;6.71
2023.06.15 18:24:25;Sell;0.03;GBPUSD;1.27475;0.03;2023.06.16 07:27:09;1.27817;;-0.06;-10.26
2023.06.12 09:11:41;Buy;0.02;EURGBP;0.8551;0.02;2023.06.16 07:27:06;0.85608;;-1.37;2.5
2023.06.09 08:24:26;Sell;0.02;EURGBP;0.85883;0.02;2023.06.16 07:27:02;0.85631;;0.2;6.44
2023.06.13 09:10:43;Sell;0.01;AUDCAD;0.90387;0.01;2023.06.15 18:27:29;0.90887;;-0.07;-3.7800000000000002
2023.06.13 18:06:57;Sell;0.01;AUDCAD;0.90208;0.01;2023.06.15 18:27:23;0.90883;;-0.07;-5.1
2023.06.14 19:03:22;Sell;0.01;CHFJPY;155.313;0.01;2023.06.15 18:26:56;157.257;;-0.09;-13.83
2023.06.14 09:57:28;Buy;0.03;EURJPY;151.129;0.03;2023.06.15 18:26:34;153.56266666666667;;-0.08;51.92999999999999
2023.06.09 08:25:25;Sell;0.01;CHFJPY;154.866;0.01;2023.06.15 18:26:10;157.283;;-0.18;-17.2
2023.06.13 17:57:29;Sell;0.01;AUDJPY;94.887;0.01;2023.06.15 18:25:19;96.529;;-0.37;-11.68
2023.06.14 19:02:35;Sell;0.03;GBPUSD;1.2692;0.03;2023.06.15 18:22:43;1.27465;;-0.18;-16.35
2023.06.14 09:56:19;Buy;0.01;EURJPY;151.131;0.01;2023.06.15 18:22:27;153.513;;-0.03;16.94
2023.06.09 08:28:44;Sell;0.02;GBPUSD;1.25474;0.02;2023.06.14 18:59:57;1.26948;;-0.12;-29.48
2023.06.13 18:03:25;Sell;0.04;GBPUSD;1.26028;0.04;2023.06.14 18:59:40;1.26941;;-0.08;-36.52
2023.06.12 20:47:55;Buy;0.02;GBPUSD;1.25026;0.02;2023.06.14 18:59:32;1.26916;;-0.24;37.8
2023.06.12 20:49:48;Buy;0.01;GBPCAD;1.67246;0.01;2023.06.14 13:51:12;1.681;;-0.12;6.42
2023.06.13 18:06:57;Sell;0.01;AUDCAD;0.90208;0.01;2023.06.13 18:08:08;0.90261;;;-0.4
2023.06.13 18:03:25;Sell;0.04;GBPUSD;1.26028;0.04;2023.06.13 18:03:54;1.2607599999999999;;;-1.92
2023.06.13 17:59:30;Sell;0.04;GBPUSD;1.26032;0.04;2023.06.13 18:00:52;1.26055;;;-0.92
2023.06.13 17:59:30;Sell;0.04;GBPUSD;1.26032;0.04;2023.06.13 18:00:52;1.26055;;;-0.92
2023.06.09 08:28:54;Sell;0.04;GBPUSD;1.25461;0.04;2023.06.13 17:58:45;1.2605;;-0.16;-23.56
2023.06.12 09:12:18;Sell;0.02;AUDCAD;0.90016;0.02;2023.06.13 09:10:36;0.90417;;-0.03;-6
2023.06.12 15:52:53;Buy;0.02;GBPUSD;1.25586;0.02;2023.06.12 20:47:28;1.25003;;;-11.66
2023.06.09 08:29:03;Buy;0.02;GBPUSD;1.2548599999999999;0.02;2023.06.12 15:52:42;1.25563;;-0.12;1.54
2023.06.09 08:27:09;Buy;0.01;CHFJPY;154.93;0.01;2023.06.12 15:51:32;153.618;;-0.03;-9.43
2023.06.09 12:48:58;Sell;0.02;AUDCAD;0.89494;0.02;2023.06.12 09:12:14;0.90046;;-0.03;-8.27
2023.06.09 08:24:45;Buy;0.01;EURGBP;0.85897;0.01;2023.06.12 09:11:36;0.85493;;-0.11;-5.08
2023.06.07 16:44:35;Buy;0.01;EURGBP;0.85949;0.01;2023.06.12 09:11:29;0.85494;;-0.56;-5.72
2023.06.08 08:14:55;Sell;0.02;AUDCAD;0.88983;0.02;2023.06.09 12:48:54;0.89527;;-0.03;-8.16
2023.06.08 08:16:24;Sell;0.04;GBPUSD;1.24538;0.04;2023.06.09 08:28:29;1.25496;;-0.08;-38.32
2023.06.08 08:18:52;Buy;0.02;AUDCAD;0.89027;0.02;2023.06.09 08:27:22;0.89484;;-0.06;6.84
2023.06.07 08:19:52;Buy;0.01;CHFJPY;153.506;0.01;2023.06.09 08:26:55;154.891;;-0.12;9.94
2023.06.07 16:44:40;Sell;0.01;CHFJPY;153.778;0.01;2023.06.09 08:25:14;154.902;;-0.12;-8.07
2023.06.07 08:22:44;Sell;0.01;EURGBP;0.8604;0.01;2023.06.09 08:24:23;0.85903;;0.05;1.72
2023.06.07 16:45:06;Buy;0.01;AUDCAD;0.89803;0.01;2023.06.08 08:18:43;0.88991;;-0.11;-6.08
2023.06.07 08:21:03;Buy;0.01;AUDCAD;0.89537;0.01;2023.06.08 08:18:42;0.88992;;-0.11;-4.08
2023.06.08 08:14:44;Buy;0.02;AUDCAD;0.89013;0.02;2023.06.08 08:14:53;0.88983;;;-0.45
2023.06.07 08:22:45;Buy;0.01;EURGBP;0.8606;0.01;2023.06.07 16:40:17;0.85943;;;-1.46
2023.06.07 08:21:03;Sell;0.01;AUDCAD;0.89506;0.01;2023.06.07 16:40:13;0.89779;;;-2.04
2023.06.07 08:19:51;Sell;0.01;CHFJPY;153.463;0.01;2023.06.07 16:40:06;153.789;;;-2.34
2023.06.07 08:15:48;Balance;;;;;;;;;300
2023.04.26 11:34:42;Sell;0.01;EURUSD;1.10381;0.01;2023.06.06 08:44:49;1.07263;;;31.18
2023.04.28 18:25:43;Sell;0.02;EURUSD;1.10358;0.02;2023.06.06 08:44:47;1.076995;;;53.17
2023.06.05 11:19:36;Buy;0.02;EURUSD;1.06963;0.02;2023.06.06 08:44:46;1.07242;;-0.24;5.58
2023.04.27 17:47:29;Sell;0.01;EURUSD;1.10126;0.01;2023.06.06 08:44:45;1.0726;;;28.66
2023.05.25 12:52:30;Buy;0.01;EURUSD;1.07355;0.01;2023.06.06 08:44:33;1.07242;;-1.2;-1.13
2023.06.05 11:06:54;Buy;0.02;USDJPY;140.411;0.02;2023.06.05 11:19:34;140.24;;;-2.44
2023.05.25 12:52:31;Buy;0.01;EURUSD;1.07355;0.01;2023.06.05 11:06:18;1.06902;;-1.08;-4.53
2023.04.28 07:42:13;Sell;0.01;EURUSD;1.10101;0.01;2023.06.05 11:06:15;1.0692;;;31.81
2023.06.02 10:33:40;Buy;0.01;EURUSD;1.07701;0.01;2023.06.05 11:06:13;1.06902;;-0.12;-7.99
2023.06.02 10:33:41;Buy;0.02;EURUSD;1.07697;0.02;2023.06.05 11:04:31;1.06885;;-0.24;-16.24
2023.04.27 13:14:36;Sell;0.01;EURUSD;1.10382;0.01;2023.06.05 11:04:28;1.06904;;;34.78
2023.05.18 14:14:37;Buy;0.01;EURUSD;1.08146;0.01;2023.06.02 10:33:20;1.07684;;-1.8;-4.62
2023.04.26 09:57:49;Sell;0.01;EURUSD;1.10073;0.01;2023.06.02 10:33:14;1.07712;;;23.61
2023.05.01 10:22:42;Sell;0.02;EURUSD;1.10017;0.02;2023.06.02 10:33:00;1.07934;;;41.66
2023.05.18 14:15:19;Buy;0.01;EURUSD;1.08148;0.01;2023.06.02 10:32:52;1.07706;;-1.8;-4.42
2023.05.17 12:38:29;Buy;0.01;EURUSD;1.0829;0.01;2023.06.02 10:32:51;1.07703;;-2.16;-5.87
2023.05.17 12:38:29;Buy;0.01;EURUSD;1.08291;0.01;2023.06.02 10:32:49;1.07702;;-2.16;-5.89
2023.05.17 12:38:27;Buy;0.01;EURUSD;1.08297;0.01;2023.06.02 10:32:48;1.07696;;-2.16;-6.01
2023.05.18 14:14:39;Buy;0.01;EURUSD;1.08146;0.01;2023.06.01 10:50:33;1.06658;;-1.6800000000000002;-14.88
2023.04.25 14:00:51;Sell;0.01;EURUSD;1.10193;0.01;2023.06.01 10:50:31;1.06679;;;35.14
2023.05.18 14:14:38;Buy;0.01;EURUSD;1.08146;0.01;2023.06.01 10:50:27;1.06664;;-1.6800000000000002;-14.82
